"Hospital_CityCod","Hospital_City","Hospital_State","Hospital_CityLat","Hospital_CityLon","Hospital_CityAlt","Hospital_CityArea"
240350,"Espirito Santo","Rio Grande do Norte",-6.33557,-35.31709,58,135.838
240360,"Extremoz","Rio Grande do Norte",-5.70271,-35.31403,45,139.575
240370,"Felipe Guerra","Rio Grande do Norte",-5.60196,-37.69139,41,268.588
240375,"Fernando Pedroza","Rio Grande do Norte",-5.69602,-36.53245,129,322.628
240380,"Florania","Rio Grande do Norte",-6.12695,-36.81408,314,504.797
240390,"Francisco Dantas","Rio Grande do Norte",-6.0881,-38.12565,222,181.558
240400,"Frutuoso Gomes","Rio Grande do Norte",-6.15623,-37.84096,225,63.279
240410,"Galinhos","Rio Grande do Norte",-5.09169,-36.27464,4,342.215
240420,"Goianinha","Rio Grande do Norte",-6.25059,-35.21779,12,192.279
240430,"Governador Dix-Sept Rosado","Rio Grande do Norte",-5.45891,-37.52191,35,1129.549
240440,"Grossos","Rio Grande do Norte",-4.97551,-37.15748,0,126.458
240450,"Guamare","Rio Grande do Norte",-5.10736,-36.31814,4,258.958
240460,"Ielmo Marinho","Rio Grande do Norte",-5.81532,-35.55283,72,312.029
240470,"Ipanguacu","Rio Grande do Norte",-5.49715,-36.85287,19,374.247
240480,"Ipueira","Rio Grande do Norte",-6.81555,-37.19786,211,127.348
240485,"Itaja","Rio Grande do Norte",-5.64355,-36.86982,37,203.622
240490,"Ita\u00fa","Rio Grande do Norte",-5.83794,-37.98827,161,133.03
240500,"Jacana","Rio Grande do Norte",-6.42497,-36.20559,658,54.561
240510,"Jandaira","Rio Grande do Norte",-5.35528,-36.13059,111,415.736
240520,"Janduis","Rio Grande do Norte",-6.01609,-37.40921,146,304.901
240530,"Januario Cicco","Rio Grande do Norte",-6.1561,-35.60089,115,187.107
240540,"Japi","Rio Grande do Norte",-6.46057,-35.94593,289,188.99
240550,"Jardim de Angicos","Rio Grande do Norte",-5.65263,-35.96995,136,254.022
240560,"Jardim de Piranhas","Rio Grande do Norte",-6.3801,-37.34922,146,330.532
240570,"Jardim do Serido","Rio Grande do Norte",-6.58634,-36.77458,223,367.645
240580,"Joao Camara","Rio Grande do Norte",-5.53842,-35.81679,159,714.961
240590,"Joao Dias","Rio Grande do Norte",-6.27611,-37.79696,444,88.173
240600,"Jose da Penha","Rio Grande do Norte",-6.31269,-38.2844,263,117.635
240610,"Jucurutu","Rio Grande do Norte",-6.03342,-37.02023,70,933.729
240615,"Jundia","Rio Grande do Norte",-6.26917,-35.32779,88,44.641
240620,"Lagoa d'Anta","Rio Grande do Norte",-6.3915,-35.5998,147,105.652
240630,"Lagoa de Pedras","Rio Grande do Norte",-6.14974,-35.43348,86,117.971
240640,"Lagoa de Velhos","Rio Grande do Norte",-5.99992,-35.8707,149,112.845
240650,"Lagoa Nova","Rio Grande do Norte",-6.09767,-36.45896,693,176.301
240660,"Lagoa Salgada","Rio Grande do Norte",-6.12582,-35.4725,106,79.128
240670,"Lajes","Rio Grande do Norte",-5.69883,-36.24274,200,676.623
240680,"Lajes Pintadas","Rio Grande do Norte",-6.15143,-36.11844,328,130.211
240690,"Lucrecia","Rio Grande do Norte",-6.11692,-37.81563,212,30.931
240700,"Luis Gomes","Rio Grande do Norte",-6.41403,-38.38642,639,166.638
240710,"Macaiba","Rio Grande do Norte",-5.85724,-35.35524,24,510.771
240720,"Macau","Rio Grande do Norte",-5.11337,-36.63497,5,788.036
240725,"Major Sales","Rio Grande do Norte",-6.40376,-38.32346,297,31.971
240730,"Marcelino Vieira","Rio Grande do Norte",-6.29355,-38.16661,233,345.711
240740,"Martins","Rio Grande do Norte",-6.09635,-37.91133,726,169.464
240750,"Maxaranguape","Rio Grande do Norte",-5.50546,-35.26207,16,131.316
240760,"Messias Targino","Rio Grande do Norte",-6.0765,-37.51206,183,135.097
240770,"Montanhas","Rio Grande do Norte",-6.48224,-35.28769,79,82.214
240780,"Monte Alegre","Rio Grande do Norte",-6.06788,-35.3321,56,210.916
240790,"Monte das Gameleiras","Rio Grande do Norte",-6.43947,-35.78661,496,71.946
240800,"Mossoro","Rio Grande do Norte",-5.1938,-37.35687,26,2099.333
240810,"Natal","Rio Grande do Norte",-5.7509,-35.25225,44,167.264
240820,"Nisia Floresta","Rio Grande do Norte",-6.09071,-35.21131,18,307.841
240830,"Nova Cruz","Rio Grande do Norte",-6.48006,-35.4323,103,277.658
240840,"Olho-d'\u00c1gua do Borges","Rio Grande do Norte",-5.95926,-37.71182,140,141.17
240850,"Ouro Branco","Rio Grande do Norte",-6.69966,-36.9463,223,253.21
240860,"Parana","Rio Grande do Norte",-6.48533,-38.31113,372,81.39
240870,"Para\u00fa","Rio Grande do Norte",-5.77706,-37.10165,82,383.214
240880,"Parazinho","Rio Grande do Norte",-5.23078,-35.84499,79,258.024
240890,"Parelhas","Rio Grande do Norte",-6.68876,-36.6578,277,513.507
240895,"Rio do Fogo","Rio Grande do Norte",-5.27156,-35.38487,11,150.262
240910,"Passa e Fica","Rio Grande do Norte",-6.42912,-35.64735,185,42.137
240920,"Passagem","Rio Grande do Norte",-6.27444,-35.37557,77,41.215
240930,"Patu","Rio Grande do Norte",-6.10153,-37.6401,236,319.129
240933,"Santa Maria","Rio Grande do Norte",-5.83852,-35.69036,107,219.569
240940,"Pau dos Ferros","Rio Grande do Norte",-6.11473,-38.20326,201,259.959
240950,"Pedra Grande","Rio Grande do Norte",-5.14939,-35.87599,30,221.423
240960,"Pedra Preta","Rio Grande do Norte",-5.58191,-36.10314,159,294.985
240970,"Pedro Avelino","Rio Grande do Norte",-5.524,-36.38523,98,952.759
240980,"Pedro Velho","Rio Grande do Norte",-6.43319,-35.22294,40,192.708
240990,"Pendencias","Rio Grande do Norte",-5.25679,-36.71915,23,419.137
241000,"Piloes","Rio Grande do Norte",-6.26572,-38.04444,245,82.69
241010,"Poco Branco","Rio Grande do Norte",-5.61885,-35.65501,89,230.401
241020,"Portalegre","Rio Grande do Norte",-6.02433,-37.98519,644,110.054
241025,"Porto do Mangue","Rio Grande do Norte",-5.06967,-36.78054,4,318.968
241030,"Serra Caiada","Rio Grande do Norte",-6.10491,-35.70561,131,167.345
241040,"Pureza","Rio Grande do Norte",-5.46592,-35.56227,60,504.295
241050,"Rafael Fernandes","Rio Grande do Norte",-6.1865,-38.2225,236,78.231
241060,"Rafael Godeiro","Rio Grande do Norte",-6.0783,-37.71597,196,100.073
241070,"Riacho da Cruz","Rio Grande do Norte",-5.9358,-37.95027,182,127.223
241080,"Riacho de Santana","Rio Grande do Norte",-6.26473,-38.31483,262,128.106
241090,"Riachuelo","Rio Grande do Norte",-5.81395,-35.82627,116,262.887
241100,"Rodolfo Fernandes","Rio Grande do Norte",-5.78799,-38.06287,188,154.84
241105,"Tibau","Rio Grande do Norte",-4.84144,-37.2513,32,169.239
241110,"Ruy Barbosa","Rio Grande do Norte",-5.87943,-35.93548,168,125.809
241120,"Santa Cruz","Rio Grande do Norte",-6.23008,-36.02052,236,624.356
241140,"Santana do Matos","Rio Grande do Norte",-5.95773,-36.6541,145,1425.363
241142,"Santana do Serido","Rio Grande do Norte",-6.77015,-36.73685,323,188.403
241150,"Santo Antonio","Rio Grande do Norte",-6.30517,-35.47514,82,301.082
241160,"Sao Bento do Norte","Rio Grande do Norte",-5.0595,-36.03543,2,288.725
241170,"Sao Bento do Trairi","Rio Grande do Norte",-6.34448,-36.08689,272,190.818
241180,"Sao Fernando","Rio Grande do Norte",-6.38386,-37.1854,142,404.428
241190,"Sao Francisco do Oeste","Rio Grande do Norte",-6.00064,-38.1693,184,75.588
241200,"Sao Goncalo do Amarante","Rio Grande do Norte",-5.78956,-35.33116,25,249.124
241210,"Sao Joao do Sabugi","Rio Grande do Norte",-6.71122,-37.20414,201,277.011
241220,"Sao Jose de Mipibu","Rio Grande do Norte",-6.07047,-35.24027,62,290.331
241230,"Sao Jose do Campestre","Rio Grande do Norte",-6.31556,-35.71212,162,341.115
241240,"Sao Jose do Serido","Rio Grande do Norte",-6.4488,-36.88326,218,174.505
241250,"Sao Miguel","Rio Grande do Norte",-6.21234,-38.49634,679,166.233
241255,"Sao Miguel do Gostoso","Rio Grande do Norte",-5.12286,-35.64128,13,343.547
241260,"Sao Paulo do Potengi","Rio Grande do Norte",-5.89982,-35.76437,92,240.425
241270,"Sao Pedro","Rio Grande do Norte",-5.89798,-35.64031,59,195.238
241280,"Sao Rafael","Rio Grande do Norte",-5.80093,-36.8904,71,469.102
241290,"Sao Tome","Rio Grande do Norte",-5.97302,-36.07366,165,862.585
241300,"Sao Vicente","Rio Grande do Norte",-6.21496,-36.68866,298,197.817
241310,"Senador Eloi de Souza","Rio Grande do Norte",-6.03623,-35.69566,120,167.605
241320,"Senador Georgino Avelino","Rio Grande do Norte",-6.15869,-35.12418,52,25.934
241330,"Serra de Sao Bento","Rio Grande do Norte",-6.41537,-35.70349,394,96.627
241335,"Serra do Mel","Rio Grande do Norte",-5.16524,-37.0413,221,616.514
241340,"Serra Negra do Norte","Rio Grande do Norte",-6.66398,-37.39497,169,562.396
241350,"Serrinha","Rio Grande do Norte",-6.27709,-35.50134,98,193.351
241355,"Serrinha dos Pintos","Rio Grande do Norte",-6.11413,-37.96158,610,122.375
241360,"Severiano Melo","Rio Grande do Norte",-5.77819,-37.95658,147,157.851
241370,"Sitio Novo","Rio Grande do Norte",-6.10409,-35.91045,187,213.459
241380,"Taboleiro Grande","Rio Grande do Norte",-5.92675,-38.04357,148,124.094
241390,"Taipu","Rio Grande do Norte",-5.61967,-35.59885,33,352.818
241400,"Tangara","Rio Grande do Norte",-6.19736,-35.80019,185,356.834
241410,"Tenente Ananias","Rio Grande do Norte",-6.47754,-38.1793,335,223.671
241415,"Tenente Laurentino Cruz","Rio Grande do Norte",-6.14723,-36.72066,739,68.556
241420,"Tibau do Sul","Rio Grande do Norte",-6.18807,-35.0926,39,101.822
241430,"Timba\u00faba dos Batistas","Rio Grande do Norte",-6.46329,-37.27134,169,135.454
241440,"Touros","Rio Grande do Norte",-5.20261,-35.45529,9,838.87
241445,"Triunfo Potiguar","Rio Grande do Norte",-5.86696,-37.1838,107,268.726
241450,"Umarizal","Rio Grande do Norte",-5.9899,-37.81326,165,213.584
241460,"Upanema","Rio Grande do Norte",-5.6418,-37.26015,50,836.08
241470,"Varzea","Rio Grande do Norte",-6.3488,-35.37479,57,72.684
241475,"Venha-Ver","Rio Grande do Norte",-6.31942,-38.49123,639,71.621
241480,"Vera Cruz","Rio Grande do Norte",-6.04561,-35.42811,97,83.89
241490,"Vicosa","Rio Grande do Norte",-5.99186,-37.94741,205,37.905
241500,"Vila Flor","Rio Grande do Norte",-6.31279,-35.07613,40,47.656
250000,"Unknown","Paraiba",NA,NA,NA,NA
250010,"\u00c1gua Branca","Paraiba",-7.51107,-37.64221,747,236.608
250020,"Aguiar","Paraiba",-7.09481,-38.17758,272,344.708
250030,"Alagoa Grande","Paraiba",-7.03678,-35.63389,143,320.563
250040,"Alagoa Nova","Paraiba",-7.0578,-35.75946,514,122.255
250050,"Alagoinha","Paraiba",-6.94814,-35.54549,142,96.98
250053,"Alcantil","Paraiba",-7.74148,-36.0606,519,305.394
250057,"Algodao de Jandaira","Paraiba",-6.90469,-36.00609,445,220.249
250060,"Alhandra","Paraiba",-7.433,-34.91199,57,182.664
250070,"Sao Joao do Rio do Peixe","Paraiba",-6.73443,-38.44545,245,473.752
250073,"Amparo","Paraiba",-7.56721,-37.06478,622,121.984
250077,"Aparecida","Paraiba",-6.7837,-38.08334,215,295.705
250080,"Aracagi","Paraiba",-6.8517,-35.3833,50,231.155
250090,"Arara","Paraiba",-6.82619,-35.75954,448,99.112
250100,"Araruna","Paraiba",-6.53145,-35.73598,547,241.302
250110,"Areia","Paraiba",-6.96552,-35.70339,609,266.596
250115,"Areia de Bara\u00fanas","Paraiba",-7.1237,-36.94351,365,96.343
250120,"Areial","Paraiba",-7.04996,-35.92281,692,35.641
250130,"Aroeiras","Paraiba",-7.54846,-35.71559,359,374.697
250135,"Assuncao","Paraiba",-7.07633,-36.73319,571,126.427
250140,"Baia da Traicao","Paraiba",-6.67953,-34.94993,8,102.242
250150,"Bananeiras","Paraiba",-6.74964,-35.6316,540,257.061
250153,"Bara\u00fana","Paraiba",-6.64241,-36.25304,617,50.582
250157,"Barra de Santana","Paraiba",-7.52283,-35.99631,343,376.912
250160,"Barra de Santa Rosa","Paraiba",-6.72025,-36.05977,455,775.658
250170,"Barra de Sao Miguel","Paraiba",-7.75267,-36.32154,489,595.211
250180,"Bayeux","Paraiba",-7.13228,-34.92919,11,27.536
250190,"Belem","Paraiba",-6.69404,-35.53627,152,100.153
250200,"Belem do Brejo do Cruz","Paraiba",-6.18858,-37.5395,180,603.044
250205,"Bernardino Batista","Paraiba",-6.45355,-38.54887,693,50.628
250210,"Boa Ventura","Paraiba",-7.42228,-38.21895,311,170.58
250215,"Boa Vista","Paraiba",-7.25791,-36.23537,489,476.541
250220,"Bom Jesus","Paraiba",-6.81796,-38.65514,321,47.49
250230,"Bom Sucesso","Paraiba",-6.44505,-37.93002,304,184.102
250240,"Bonito de Santa Fe","Paraiba",-7.31076,-38.5165,586,228.327
250250,"Boqueirao","Paraiba",-7.48265,-36.1334,361,371.984
250260,"Igaracy","Paraiba",-7.17932,-38.14669,306,192.26
250270,"Borborema","Paraiba",-6.80431,-35.59938,341,25.979
250280,"Brejo do Cruz","Paraiba",-6.34771,-37.50016,200,398.921
250290,"Brejo dos Santos","Paraiba",-6.37618,-37.82371,329,93.846
250300,"Caapora","Paraiba",-7.51429,-34.91785,69,150.168
250310,"Cabaceiras","Paraiba",-7.49067,-36.28434,389,452.922
250320,"Cabedelo","Paraiba",-6.96698,-34.83943,5,31.915
250330,"Cachoeira dos \u00cdndios","Paraiba",-6.92394,-38.6783,330,193.068
250340,"Cacimba de Areia","Paraiba",-7.12847,-37.15822,272,220.38
250350,"Cacimba de Dentro","Paraiba",-6.64002,-35.79282,535,168.107
250355,"Cacimbas","Paraiba",-7.21236,-37.0604,632,126.543
250360,"Caicara","Paraiba",-6.61747,-35.46911,117,127.914
250370,"Cajazeiras","Paraiba",-6.89046,-38.56053,306,565.899
250375,"Cajazeirinhas","Paraiba",-6.96269,-37.79918,260,287.894
250380,"Caldas Brandao","Paraiba",-7.17175,-35.34238,83,55.854
250390,"Camala\u00fa","Paraiba",-7.89124,-36.83161,554,543.688
250400,"Campina Grande","Paraiba",-7.2215,-35.88386,540,594.182
250403,"Capim","Paraiba",-6.91084,-35.16774,101,78.786
250407,"Cara\u00fabas","Paraiba",-7.7311,-36.49548,452,497.204
250410,"Carrapateira","Paraiba",-7.03965,-38.34422,370,54.524
250415,"Casserengue","Paraiba",-6.78376,-35.8163,506,201.381
250420,"Catingueira","Paraiba",-7.12521,-37.61072,285,529.454
250430,"Catole do Rocha","Paraiba",-6.34675,-37.7485,302,552.112
250435,"Caturite","Paraiba",-7.41962,-36.02066,413,118.081
250440,"Conceicao","Paraiba",-7.56023,-38.50916,383,579.435
250450,"Condado","Paraiba",-6.91231,-37.60397,241,280.916
250460,"Conde","Paraiba",-7.26357,-34.90715,122,172.95
250470,"Congo","Paraiba",-7.79257,-36.66153,479,333.471
250480,"Coremas","Paraiba",-7.01692,-37.94554,216,379.493
250485,"Coxixola","Paraiba",-7.6288,-36.60483,469,169.878
250490,"Cruz do Espirito Santo","Paraiba",-7.14134,-35.09149,19,191.104
250500,"Cubati","Paraiba",-6.86236,-36.34793,558,136.967
250510,"Cuite","Paraiba",-6.48556,-36.15321,665,741.84
250520,"Cuitegi","Paraiba",-6.89581,-35.52574,94,39.302
250523,"Cuite de Mamanguape","Paraiba",-6.91416,-35.25282,76,108.448
250527,"Curral de Cima","Paraiba",-6.71743,-35.26706,69,85.096
250530,"Curral Velho","Paraiba",-7.53809,-38.20039,349,222.957
250535,"Damiao","Paraiba",-6.6319,-35.90994,578,185.685
250540,"Desterro","Paraiba",-7.29145,-37.09217,606,179.387
250550,"Vista Serrana","Paraiba",-6.74069,-37.56791,250,61.361
250560,"Diamante","Paraiba",-7.42358,-38.26504,308,269.111
250570,"Dona Ines","Paraiba",-6.60212,-35.62254,440,166.17
250580,"Duas Estradas","Paraiba",-6.68813,-35.41818,145,26.262
250590,"Emas","Paraiba",-7.10799,-37.71459,271,240.901
250600,"Esperanca","Paraiba",-7.02069,-35.85859,633,161.138
250610,"Fagundes","Paraiba",-7.36306,-35.78461,480,189.026
250620,"Frei Martinho","Paraiba",-6.40452,-36.45204,376,244.317
250625,"Gado Bravo","Paraiba",-7.58294,-35.79065,353,192.406
250630,"Guarabira","Paraiba",-6.85272,-35.48996,98,165.744
250640,"Gurinhem","Paraiba",-7.12322,-35.42819,104,346.067
250650,"Gurjao","Paraiba",-7.24622,-36.48628,489,340.506
250660,"Ibiara","Paraiba",-7.49785,-38.40557,345,244.485
250670,"Imaculada","Paraiba",-7.38854,-37.51007,760,316.984
250680,"Inga","Paraiba",-7.29503,-35.61769,143,267.63
250690,"Itabaiana","Paraiba",-7.33093,-35.33753,46,218.848
250700,"Itaporanga","Paraiba",-7.30398,-38.15257,297,468.06
250710,"Itapororoca","Paraiba",-6.82992,-35.2463,83,146.067
250720,"Itatuba","Paraiba",-7.37496,-35.62816,117,244.222
250730,"Jacara\u00fa","Paraiba",-6.61297,-35.29428,172,253.009
250740,"Jerico","Paraiba",-6.55619,-37.80864,227,179.311
250750,"Joao Pessoa","Paraiba",-7.14938,-34.87338,48,211.475
250760,"Juarez Tavora","Paraiba",-7.16634,-35.59118,150,70.841
250770,"Juazeirinho","Paraiba",-7.06537,-36.5707,554,467.526
250780,"Junco do Serido","Paraiba",-6.99334,-36.71644,587,170.42
250790,"Juripiranga","Paraiba",-7.37029,-35.23945,122,78.846
250800,"Juru","Paraiba",-7.53431,-37.81926,588,403.279
250810,"Lagoa","Paraiba",-6.59421,-37.91509,281,177.902
250820,"Lagoa de Dentro","Paraiba",-6.6706,-35.37704,153,84.508
250830,"Lagoa Seca","Paraiba",-7.15841,-35.85144,635,107.589
250840,"Lastro","Paraiba",-6.51653,-38.17922,337,102.67
250850,"Livramento","Paraiba",-7.379,-36.94863,589,270.752
250855,"Logradouro","Paraiba",-6.61537,-35.4433,124,37.996
250860,"Lucena","Paraiba",-6.89885,-34.87461,5,88.549
250870,"Mae d'\u00c1gua","Paraiba",-7.25705,-37.42816,418,243.754
250880,"Malta","Paraiba",-6.90719,-37.51778,257,156.242
250890,"Mamanguape","Paraiba",-6.83372,-35.12389,24,340.482
250900,"Manaira","Paraiba",-7.70461,-38.15307,749,352.57
250905,"Marcacao","Paraiba",-6.77005,-35.01392,93,123.262
250910,"Mari","Paraiba",-7.05638,-35.31854,148,154.824
250915,"Marizopolis","Paraiba",-6.84467,-38.3554,306,63.61
250920,"Massaranduba","Paraiba",-7.1802,-35.73752,517,205.957
250930,"Mataraca","Paraiba",-6.60052,-35.04856,30,184.188
250933,"Matinhas","Paraiba",-7.12117,-35.77094,483,38.124
250937,"Mato Grosso","Paraiba",-6.54263,-37.71157,199,83.522
250939,"Matureia","Paraiba",-7.26593,-37.35043,816,83.687
250940,"Mogeiro","Paraiba",-7.30948,-35.48242,114,214.306
250950,"Montadas","Paraiba",-7.0891,-35.95828,712,31.691
250960,"Monte Horebe","Paraiba",-7.20953,-38.58366,717,116.173
250970,"Monteiro","Paraiba",-7.89222,-37.12268,605,986.356
250980,"Mulungu","Paraiba",-7.02789,-35.46514,94,195.314
250990,"Natuba","Paraiba",-7.64098,-35.55614,340,203.387
251000,"Nazarezinho","Paraiba",-6.9127,-38.31891,288,192.166
251010,"Nova Floresta","Paraiba",-6.45614,-36.2025,670,47.379
251020,"Nova Olinda","Paraiba",-7.47684,-38.04105,315,84.253
251030,"Nova Palmeira","Paraiba",-6.67661,-36.41871,558,310.352
251040,"Olho d'\u00c1gua","Paraiba",-7.22497,-37.75269,268,596.129
251050,"Olivedos","Paraiba",-6.98823,-36.24367,557,317.915
251060,"Ouro Velho","Paraiba",-7.61865,-37.15438,599,129.4
251065,"Parari","Paraiba",-7.3167,-36.65832,487,207.688
251070,"Passagem","Paraiba",-7.13282,-37.05439,308,111.876
251080,"Patos","Paraiba",-7.02449,-37.27691,244,473.056
251090,"Paulista","Paraiba",-6.59406,-37.62106,158,576.9
251100,"Pedra Branca","Paraiba",-7.42656,-38.07225,302,112.933
251110,"Pedra Lavrada","Paraiba",-6.75788,-36.47205,516,351.68
251120,"Pedras de Fogo","Paraiba",-7.40154,-35.11318,177,404.882
251130,"Pianco","Paraiba",-7.19257,-37.92652,261,564.735
251140,"Picui","Paraiba",-6.51014,-36.34705,443,661.657
251150,"Pilar","Paraiba",-7.25989,-35.25988,59,102.399
251160,"Piloes","Paraiba",-6.86922,-35.61554,325,64.446
251170,"Piloezinhos","Paraiba",-6.84057,-35.53059,144,43.901
251180,"Pirpirituba","Paraiba",-6.7808,-35.49772,104,79.844
251190,"Pitimbu","Paraiba",-7.48241,-34.81393,9,136.435
251200,"Pocinhos","Paraiba",-7.07862,-36.05644,657,628.084
251203,"Poco Dantas","Paraiba",-6.40718,-38.49717,457,97.251
251207,"Poco de Jose de Moura","Paraiba",-6.57692,-38.51,287,100.971
251210,"Pombal","Paraiba",-6.76986,-37.79827,192,888.807
251220,"Prata","Paraiba",-7.69698,-37.08233,588,192.011
251230,"Princesa Isabel","Paraiba",-7.73387,-37.99366,685,367.975
251240,"Puxinana","Paraiba",-7.14891,-35.95849,641,72.68
251250,"Queimadas","Paraiba",-7.36079,-35.89943,464,401.776
251260,"Quixaba","Paraiba",-7.03082,-37.1471,296,156.683
251270,"Remigio","Paraiba",-6.96629,-35.79583,586,180.897
251272,"Pedro Regis","Paraiba",-6.64447,-35.29301,162,73.56
251274,"Riachao","Paraiba",-6.54268,-35.66272,178,90.151
251275,"Riachao do Bacamarte","Paraiba",-7.25059,-35.65539,199,38.37
251276,"Riachao do Poco","Paraiba",-7.1515,-35.26124,71,39.905
251278,"Riacho de Santo Antonio","Paraiba",-7.6903,-36.15671,440,91.324
251280,"Riacho dos Cavalos","Paraiba",-6.43649,-37.65384,203,264.025
251290,"Rio Tinto","Paraiba",-6.80845,-35.07885,12,465.666
251300,"Salgadinho","Paraiba",-7.10303,-36.8455,427,184.24
251310,"Salgado de Sao Felix","Paraiba",-7.35536,-35.4433,55,201.854
251315,"Santa Cecilia","Paraiba",-7.74291,-35.87747,508,224.303
251320,"Santa Cruz","Paraiba",-6.53501,-38.06056,323,210.165
251330,"Santa Helena","Paraiba",-6.71869,-38.64279,292,210.322
251335,"Santa Ines","Paraiba",-7.62778,-38.5596,420,324.425
251340,"Santa Luzia","Paraiba",-6.87186,-36.92168,308,455.717
251350,"Santana de Mangueira","Paraiba",-7.55121,-38.33258,381,402.152
251360,"Santana dos Garrotes","Paraiba",-7.38764,-37.98504,318,353.815
251365,"Joca Claudino","Paraiba",-6.48406,-38.47915,351,74.007
251370,"Santa Rita","Paraiba",-7.13808,-34.96584,68,730.205
251380,"Santa Teresinha","Paraiba",-7.08419,-37.44172,300,357.953
251385,"Santo Andre","Paraiba",-7.22049,-36.63098,499,197.713
251390,"Sao Bento","Paraiba",-6.48931,-37.44935,151,248.2
251392,"Sao Bentinho","Paraiba",-6.89031,-37.72272,259,195.965
251394,"Sao Domingos do Cariri","Paraiba",-7.63299,-36.43593,409,218.801
251396,"Sao Domingos","Paraiba",-6.81592,-37.9426,194,169.105
251398,"Sao Francisco","Paraiba",-6.61928,-38.09714,269,95.055
251400,"Sao Joao do Cariri","Paraiba",-7.3902,-36.53152,456,653.096
251410,"Sao Joao do Tigre","Paraiba",-8.08104,-36.84574,577,816.116
251420,"Sao Jose da Lagoa Tapada","Paraiba",-6.94423,-38.15777,266,341.805
251430,"Sao Jose de Caiana","Paraiba",-7.24916,-38.29782,602,176.327
251440,"Sao Jose de Espinharas","Paraiba",-6.84418,-37.32511,210,725.656
251445,"Sao Jose dos Ramos","Paraiba",-7.24713,-35.37796,96,98.232
